Zip,state,Primary eGRID Subregion,Subregion annual CO2e output emission rate (lb/MWh)
94141,CA,CAMX,613.285
94142,CA,CAMX,613.285
94143,CA,CAMX,613.285
94144,CA,CAMX,613.285
94145,CA,CAMX,613.285
94146,CA,CAMX,613.285
94147,CA,CAMX,613.285
94151,CA,CAMX,613.285
94156,CA,CAMX,613.285
94158,CA,CAMX,613.285
94159,CA,CAMX,613.285
94160,CA,CAMX,613.285
94161,CA,CAMX,613.285
94162,CA,CAMX,613.285
94163,CA,CAMX,613.285
94164,CA,CAMX,613.285
94172,CA,CAMX,613.285
94177,CA,CAMX,613.285
94188,CA,CAMX,613.285
94203,CA,CAMX,613.285
94204,CA,CAMX,613.285
94205,CA,CAMX,613.285
94206,CA,CAMX,613.285
94207,CA,CAMX,613.285
94208,CA,CAMX,613.285
94209,CA,CAMX,613.285
94211,CA,CAMX,613.285
94229,CA,CAMX,613.285
94230,CA,CAMX,613.285
94232,CA,CAMX,613.285
94234,CA,CAMX,613.285
94235,CA,CAMX,613.285
94236,CA,CAMX,613.285
94237,CA,CAMX,613.285
94239,CA,CAMX,613.285
94240,CA,CAMX,613.285
94244,CA,CAMX,613.285
94245,CA,CAMX,613.285
94246,CA,CAMX,613.285
94247,CA,CAMX,613.285
94248,CA,CAMX,613.285
94249,CA,CAMX,613.285
94250,CA,CAMX,613.285
94252,CA,CAMX,613.285
94254,CA,CAMX,613.285
94256,CA,CAMX,613.285
94257,CA,CAMX,613.285
94258,CA,CAMX,613.285
94259,CA,CAMX,613.285
94261,CA,CAMX,613.285
94262,CA,CAMX,613.285
94263,CA,CAMX,613.285
94267,CA,CAMX,613.285
94268,CA,CAMX,613.285
94269,CA,CAMX,613.285
94271,CA,CAMX,613.285
94273,CA,CAMX,613.285
94274,CA,CAMX,613.285
94277,CA,CAMX,613.285
94278,CA,CAMX,613.285
94279,CA,CAMX,613.285
94280,CA,CAMX,613.285
94282,CA,CAMX,613.285
94283,CA,CAMX,613.285
94284,CA,CAMX,613.285
94285,CA,CAMX,613.285
94286,CA,CAMX,613.285
94287,CA,CAMX,613.285
94288,CA,CAMX,613.285
94289,CA,CAMX,613.285
94290,CA,CAMX,613.285
94291,CA,CAMX,613.285
94293,CA,CAMX,613.285
94294,CA,CAMX,613.285
94295,CA,CAMX,613.285
94296,CA,CAMX,613.285
94297,CA,CAMX,613.285
94298,CA,CAMX,613.285
94299,CA,CAMX,613.285
94301,CA,CAMX,613.285
94302,CA,CAMX,613.285
94303,CA,CAMX,613.285
94304,CA,CAMX,613.285
94305,CA,CAMX,613.285
94306,CA,CAMX,613.285
94309,CA,CAMX,613.285
94401,CA,CAMX,613.285
94402,CA,CAMX,613.285
94403,CA,CAMX,613.285
94404,CA,CAMX,613.285
94497,CA,CAMX,613.285
94501,CA,CAMX,613.285
94502,CA,CAMX,613.285
94503,CA,CAMX,613.285
94505,CA,CAMX,613.285
94506,CA,CAMX,613.285
94507,CA,CAMX,613.285
94508,CA,CAMX,613.285
94509,CA,CAMX,613.285
94510,CA,CAMX,613.285
94511,CA,CAMX,613.285
94512,CA,CAMX,613.285
94513,CA,CAMX,613.285
94514,CA,CAMX,613.285
94515,CA,CAMX,613.285
94516,CA,CAMX,613.285
94517,CA,CAMX,613.285
94518,CA,CAMX,613.285
94519,CA,CAMX,613.285
94520,CA,CAMX,613.285
94521,CA,CAMX,613.285
94522,CA,CAMX,613.285
94523,CA,CAMX,613.285
94524,CA,CAMX,613.285
94525,CA,CAMX,613.285
94526,CA,CAMX,613.285
94527,CA,CAMX,613.285
94528,CA,CAMX,613.285
94529,CA,CAMX,613.285
94530,CA,CAMX,613.285
94531,CA,CAMX,613.285
94533,CA,CAMX,613.285
94534,CA,CAMX,613.285
94535,CA,CAMX,613.285
94536,CA,CAMX,613.285
94537,CA,CAMX,613.285
94538,CA,CAMX,613.285
94539,CA,CAMX,613.285
94540,CA,CAMX,613.285
94541,CA,CAMX,613.285
94542,CA,CAMX,613.285
94543,CA,CAMX,613.285
94544,CA,CAMX,613.285
94545,CA,CAMX,613.285
94546,CA,CAMX,613.285
94547,CA,CAMX,613.285
94548,CA,CAMX,613.285
94549,CA,CAMX,613.285
94550,CA,CAMX,613.285
94551,CA,CAMX,613.285
94552,CA,CAMX,613.285
94553,CA,CAMX,613.285
94555,CA,CAMX,613.285
94556,CA,CAMX,613.285
94557,CA,CAMX,613.285
94558,CA,CAMX,613.285
94559,CA,CAMX,613.285
94560,CA,CAMX,613.285
94561,CA,CAMX,613.285
94562,CA,CAMX,613.285
94563,CA,CAMX,613.285
94564,CA,CAMX,613.285
94565,CA,CAMX,613.285
94566,CA,CAMX,613.285
94567,CA,CAMX,613.285
94568,CA,CAMX,613.285
94569,CA,CAMX,613.285
94570,CA,CAMX,613.285
94571,CA,CAMX,613.285
94572,CA,CAMX,613.285
94573,CA,CAMX,613.285
94574,CA,CAMX,613.285
94575,CA,CAMX,613.285
94576,CA,CAMX,613.285
94577,CA,CAMX,613.285
94578,CA,CAMX,613.285
94579,CA,CAMX,613.285
94580,CA,CAMX,613.285
94581,CA,CAMX,613.285
94582,CA,CAMX,613.285
94583,CA,CAMX,613.285
94585,CA,CAMX,613.285
94586,CA,CAMX,613.285
94587,CA,CAMX,613.285
94588,CA,CAMX,613.285
94589,CA,CAMX,613.285
94590,CA,CAMX,613.285
94591,CA,CAMX,613.285
94592,CA,CAMX,613.285
94595,CA,CAMX,613.285
94596,CA,CAMX,613.285
94597,CA,CAMX,613.285
94598,CA,CAMX,613.285
94599,CA,CAMX,613.285
94601,CA,CAMX,613.285
94602,CA,CAMX,613.285
94603,CA,CAMX,613.285
94604,CA,CAMX,613.285
94605,CA,CAMX,613.285
94606,CA,CAMX,613.285
94607,CA,CAMX,613.285
94608,CA,CAMX,613.285
94609,CA,CAMX,613.285
94610,CA,CAMX,613.285
94611,CA,CAMX,613.285
94612,CA,CAMX,613.285
94613,CA,CAMX,613.285
94614,CA,CAMX,613.285
94615,CA,CAMX,613.285
94617,CA,CAMX,613.285
94618,CA,CAMX,613.285
94619,CA,CAMX,613.285
94620,CA,CAMX,613.285
94621,CA,CAMX,613.285
94622,CA,CAMX,613.285
94623,CA,CAMX,613.285
94624,CA,CAMX,613.285
94649,CA,CAMX,613.285
94659,CA,CAMX,613.285
94660,CA,CAMX,613.285
94661,CA,CAMX,613.285
94662,CA,CAMX,613.285
94666,CA,CAMX,613.285
94701,CA,CAMX,613.285
94702,CA,CAMX,613.285
94703,CA,CAMX,613.285
94704,CA,CAMX,613.285
94705,CA,CAMX,613.285
94706,CA,CAMX,613.285
94707,CA,CAMX,613.285
94708,CA,CAMX,613.285
94709,CA,CAMX,613.285
94710,CA,CAMX,613.285
94712,CA,CAMX,613.285
94720,CA,CAMX,613.285
94801,CA,CAMX,613.285
94802,CA,CAMX,613.285
94803,CA,CAMX,613.285
94804,CA,CAMX,613.285
94805,CA,CAMX,613.285
94806,CA,CAMX,613.285
94807,CA,CAMX,613.285
94808,CA,CAMX,613.285
94820,CA,CAMX,613.285
94850,CA,CAMX,613.285
94901,CA,CAMX,613.285
94903,CA,CAMX,613.285
94904,CA,CAMX,613.285
94912,CA,CAMX,613.285
94913,CA,CAMX,613.285
94914,CA,CAMX,613.285
94915,CA,CAMX,613.285
94920,CA,CAMX,613.285
94922,CA,CAMX,613.285
94923,CA,CAMX,613.285
94924,CA,CAMX,613.285
94925,CA,CAMX,613.285
94926,CA,CAMX,613.285
94927,CA,CAMX,613.285
94928,CA,CAMX,613.285
94929,CA,CAMX,613.285
94930,CA,CAMX,613.285
94931,CA,CAMX,613.285
94933,CA,CAMX,613.285
94937,CA,CAMX,613.285
94938,CA,CAMX,613.285
94939,CA,CAMX,613.285
94940,CA,CAMX,613.285
94941,CA,CAMX,613.285
94942,CA,CAMX,613.285
94945,CA,CAMX,613.285
94946,CA,CAMX,613.285
94947,CA,CAMX,613.285
94948,CA,CAMX,613.285
94949,CA,CAMX,613.285
94950,CA,CAMX,613.285
94951,CA,CAMX,613.285
94952,CA,CAMX,613.285
94953,CA,CAMX,613.285
94954,CA,CAMX,613.285
94955,CA,CAMX,613.285
94956,CA,CAMX,613.285
94957,CA,CAMX,613.285
94960,CA,CAMX,613.285
94963,CA,CAMX,613.285
94964,CA,CAMX,613.285
94965,CA,CAMX,613.285
94966,CA,CAMX,613.285
94970,CA,CAMX,613.285
94971,CA,CAMX,613.285
94972,CA,CAMX,613.285
94973,CA,CAMX,613.285
94974,CA,CAMX,613.285
94975,CA,CAMX,613.285
94976,CA,CAMX,613.285
94977,CA,CAMX,613.285
94978,CA,CAMX,613.285
94979,CA,CAMX,613.285
94998,CA,CAMX,613.285
94999,CA,CAMX,613.285
95001,CA,CAMX,613.285
95002,CA,CAMX,613.285
95003,CA,CAMX,613.285
95004,CA,CAMX,613.285
95005,CA,CAMX,613.285
95006,CA,CAMX,613.285
95007,CA,CAMX,613.285
95008,CA,CAMX,613.285
95009,CA,CAMX,613.285
95010,CA,CAMX,613.285
95011,CA,CAMX,613.285
95012,CA,CAMX,613.285
95013,CA,CAMX,613.285
95014,CA,CAMX,613.285
95015,CA,CAMX,613.285
95017,CA,CAMX,613.285
95018,CA,CAMX,613.285
95019,CA,CAMX,613.285
95020,CA,CAMX,613.285
95021,CA,CAMX,613.285
95023,CA,CAMX,613.285
95024,CA,CAMX,613.285
95026,CA,CAMX,613.285
95030,CA,CAMX,613.285
95031,CA,CAMX,613.285
95032,CA,CAMX,613.285
95033,CA,CAMX,613.285
95035,CA,CAMX,613.285
95036,CA,CAMX,613.285
95037,CA,CAMX,613.285
95038,CA,CAMX,613.285
95039,CA,CAMX,613.285
95041,CA,CAMX,613.285
95042,CA,CAMX,613.285
95043,CA,CAMX,613.285
95044,CA,CAMX,613.285
95045,CA,CAMX,613.285
95046,CA,CAMX,613.285
95050,CA,CAMX,613.285
95051,CA,CAMX,613.285
95052,CA,CAMX,613.285
95053,CA,CAMX,613.285
95054,CA,CAMX,613.285
95055,CA,CAMX,613.285
95056,CA,CAMX,613.285
95060,CA,CAMX,613.285
95061,CA,CAMX,613.285
95062,CA,CAMX,613.285
95063,CA,CAMX,613.285
95064,CA,CAMX,613.285
95065,CA,CAMX,613.285
95066,CA,CAMX,613.285
95067,CA,CAMX,613.285
95070,CA,CAMX,613.285
95071,CA,CAMX,613.285
95073,CA,CAMX,613.285
95075,CA,CAMX,613.285
95076,CA,CAMX,613.285
95077,CA,CAMX,613.285
95101,CA,CAMX,613.285
95103,CA,CAMX,613.285
95106,CA,CAMX,613.285
95108,CA,CAMX,613.285
95109,CA,CAMX,613.285
95110,CA,CAMX,613.285
95111,CA,CAMX,613.285
95112,CA,CAMX,613.285
95113,CA,CAMX,613.285
95115,CA,CAMX,613.285
95116,CA,CAMX,613.285
95117,CA,CAMX,613.285
95118,CA,CAMX,613.285
95119,CA,CAMX,613.285
95120,CA,CAMX,613.285
95121,CA,CAMX,613.285
95122,CA,CAMX,613.285
95123,CA,CAMX,613.285
95124,CA,CAMX,613.285
95125,CA,CAMX,613.285
95126,CA,CAMX,613.285
95127,CA,CAMX,613.285
95128,CA,CAMX,613.285
95129,CA,CAMX,613.285
95130,CA,CAMX,613.285
95131,CA,CAMX,613.285
95132,CA,CAMX,613.285
95133,CA,CAMX,613.285
95134,CA,CAMX,613.285
95135,CA,CAMX,613.285
95136,CA,CAMX,613.285
95138,CA,CAMX,613.285
95139,CA,CAMX,613.285
95140,CA,CAMX,613.285
95141,CA,CAMX,613.285
95148,CA,CAMX,613.285
95150,CA,CAMX,613.285
95151,CA,CAMX,613.285
95152,CA,CAMX,613.285
95153,CA,CAMX,613.285
95154,CA,CAMX,613.285
95155,CA,CAMX,613.285
95156,CA,CAMX,613.285
95157,CA,CAMX,613.285
95158,CA,CAMX,613.285
95159,CA,CAMX,613.285
95160,CA,CAMX,613.285
95161,CA,CAMX,613.285
95164,CA,CAMX,613.285
95170,CA,CAMX,613.285
95172,CA,CAMX,613.285
95173,CA,CAMX,613.285
95190,CA,CAMX,613.285
95191,CA,CAMX,613.285
95192,CA,CAMX,613.285
95193,CA,CAMX,613.285
95194,CA,CAMX,613.285
95196,CA,CAMX,613.285
95201,CA,CAMX,613.285
95202,CA,CAMX,613.285
95203,CA,CAMX,613.285
95204,CA,CAMX,613.285
95205,CA,CAMX,613.285
95206,CA,CAMX,613.285
95207,CA,CAMX,613.285
95208,CA,CAMX,613.285
95209,CA,CAMX,613.285
95210,CA,CAMX,613.285
95211,CA,CAMX,613.285
95212,CA,CAMX,613.285
95213,CA,CAMX,613.285
95215,CA,CAMX,613.285
95219,CA,CAMX,613.285
95220,CA,CAMX,613.285
95221,CA,CAMX,613.285
95222,CA,CAMX,613.285
95223,CA,CAMX,613.285
95224,CA,CAMX,613.285
95225,CA,CAMX,613.285
95226,CA,CAMX,613.285
95227,CA,CAMX,613.285
95228,CA,CAMX,613.285
95229,CA,CAMX,613.285
95230,CA,CAMX,613.285
95231,CA,CAMX,613.285
95232,CA,CAMX,613.285
95233,CA,CAMX,613.285
95234,CA,CAMX,613.285
95236,CA,CAMX,613.285
95237,CA,CAMX,613.285
95240,CA,CAMX,613.285
95241,CA,CAMX,613.285
95242,CA,CAMX,613.285
95245,CA,CAMX,613.285
95246,CA,CAMX,613.285
95247,CA,CAMX,613.285
95248,CA,CAMX,613.285
95249,CA,CAMX,613.285
95250,CA,CAMX,613.285
95251,CA,CAMX,613.285
95252,CA,CAMX,613.285
95253,CA,CAMX,613.285
95254,CA,CAMX,613.285
95255,CA,CAMX,613.285
95257,CA,CAMX,613.285
95258,CA,CAMX,613.285
95267,CA,CAMX,613.285
95269,CA,CAMX,613.285
95296,CA,CAMX,613.285
95297,CA,CAMX,613.285
95301,CA,CAMX,613.285
95303,CA,CAMX,613.285
95304,CA,CAMX,613.285
95305,CA,CAMX,613.285
95306,CA,CAMX,613.285
95307,CA,CAMX,613.285
95309,CA,CAMX,613.285
95310,CA,CAMX,613.285
95311,CA,CAMX,613.285
95312,CA,CAMX,613.285
95313,CA,CAMX,613.285
95314,CA,CAMX,613.285
95315,CA,CAMX,613.285
95316,CA,CAMX,613.285
95317,CA,CAMX,613.285
95318,CA,CAMX,613.285
95319,CA,CAMX,613.285
95320,CA,CAMX,613.285
95321,CA,CAMX,613.285
95322,CA,CAMX,613.285
95323,CA,CAMX,613.285
95324,CA,CAMX,613.285
95325,CA,CAMX,613.285
95326,CA,CAMX,613.285
95327,CA,CAMX,613.285
95328,CA,CAMX,613.285
95329,CA,CAMX,613.285
95330,CA,CAMX,613.285
95333,CA,CAMX,613.285
95334,CA,CAMX,613.285
95335,CA,CAMX,613.285
95336,CA,CAMX,613.285
95337,CA,CAMX,613.285
95338,CA,CAMX,613.285
95340,CA,CAMX,613.285
95341,CA,CAMX,613.285
95343,CA,CAMX,613.285
95344,CA,CAMX,613.285
95345,CA,CAMX,613.285
95346,CA,CAMX,613.285
95347,CA,CAMX,613.285
95348,CA,CAMX,613.285
95350,CA,CAMX,613.285
95351,CA,CAMX,613.285
95352,CA,CAMX,613.285
95353,CA,CAMX,613.285
95354,CA,CAMX,613.285
95355,CA,CAMX,613.285
95356,CA,CAMX,613.285
95357,CA,CAMX,613.285
95358,CA,CAMX,613.285
95360,CA,CAMX,613.285
95361,CA,CAMX,613.285
95363,CA,CAMX,613.285
95364,CA,CAMX,613.285
95365,CA,CAMX,613.285
95366,CA,CAMX,613.285
95367,CA,CAMX,613.285
95368,CA,CAMX,613.285
95369,CA,CAMX,613.285
95370,CA,CAMX,613.285
95372,CA,CAMX,613.285
95373,CA,CAMX,613.285
95374,CA,CAMX,613.285
95375,CA,CAMX,613.285
95376,CA,CAMX,613.285
95377,CA,CAMX,613.285
95378,CA,CAMX,613.285
95379,CA,CAMX,613.285
95380,CA,CAMX,613.285
95381,CA,CAMX,613.285
95382,CA,CAMX,613.285
95383,CA,CAMX,613.285
95385,CA,CAMX,613.285
95386,CA,CAMX,613.285
95387,CA,CAMX,613.285
95388,CA,CAMX,613.285
95389,CA,CAMX,613.285
95391,CA,CAMX,613.285
95397,CA,CAMX,613.285
95401,CA,CAMX,613.285
95402,CA,CAMX,613.285
95403,CA,CAMX,613.285
95404,CA,CAMX,613.285
95405,CA,CAMX,613.285
95406,CA,CAMX,613.285
95407,CA,CAMX,613.285
95409,CA,CAMX,613.285
95410,CA,CAMX,613.285
95412,CA,CAMX,613.285
95415,CA,CAMX,613.285
95416,CA,CAMX,613.285
95417,CA,CAMX,613.285
95418,CA,CAMX,613.285
95419,CA,CAMX,613.285
95420,CA,CAMX,613.285
95421,CA,CAMX,613.285
95422,CA,CAMX,613.285
95423,CA,CAMX,613.285
95424,CA,CAMX,613.285
95425,CA,CAMX,613.285
95426,CA,CAMX,613.285
95427,CA,CAMX,613.285
95428,CA,CAMX,613.285
95429,CA,CAMX,613.285
95430,CA,CAMX,613.285
95431,CA,CAMX,613.285
95432,CA,CAMX,613.285
95433,CA,CAMX,613.285
95435,CA,CAMX,613.285
95436,CA,CAMX,613.285
95437,CA,CAMX,613.285
95439,CA,CAMX,613.285
95441,CA,CAMX,613.285
95442,CA,CAMX,613.285
95443,CA,CAMX,613.285
95444,CA,CAMX,613.285
95445,CA,CAMX,613.285
95446,CA,CAMX,613.285
95448,CA,CAMX,613.285
95449,CA,CAMX,613.285
95450,CA,CAMX,613.285
95451,CA,CAMX,613.285
95452,CA,CAMX,613.285
95453,CA,CAMX,613.285
95454,CA,CAMX,613.285
95456,CA,CAMX,613.285
95457,CA,CAMX,613.285
95458,CA,CAMX,613.285
95459,CA,CAMX,613.285
95460,CA,CAMX,613.285
95461,CA,CAMX,613.285
95462,CA,CAMX,613.285
95463,CA,CAMX,613.285
95464,CA,CAMX,613.285
95465,CA,CAMX,613.285
95466,CA,CAMX,613.285
95467,CA,CAMX,613.285
95468,CA,CAMX,613.285
95469,CA,CAMX,613.285
95470,CA,CAMX,613.285
95471,CA,CAMX,613.285
95472,CA,CAMX,613.285
95473,CA,CAMX,613.285
95476,CA,CAMX,613.285
95480,CA,CAMX,613.285
95481,CA,CAMX,613.285
95482,CA,CAMX,613.285
95485,CA,CAMX,613.285
95486,CA,CAMX,613.285
95487,CA,CAMX,613.285
95488,CA,CAMX,613.285
95490,CA,CAMX,613.285
95492,CA,CAMX,613.285
95493,CA,CAMX,613.285
95494,CA,CAMX,613.285
95497,CA,CAMX,613.285
95501,CA,CAMX,613.285
95502,CA,CAMX,613.285
95503,CA,CAMX,613.285
95511,CA,CAMX,613.285
95514,CA,CAMX,613.285
95518,CA,CAMX,613.285
95519,CA,CAMX,613.285
95521,CA,CAMX,613.285
95524,CA,CAMX,613.285
95525,CA,CAMX,613.285
95526,CA,CAMX,613.285
95527,CA,CAMX,613.285
95528,CA,CAMX,613.285
95531,CA,NWPP,846.969
95532,CA,NWPP,846.969
95534,CA,CAMX,613.285
95536,CA,CAMX,613.285
95537,CA,CAMX,613.285
95538,CA,NWPP,846.969
95540,CA,CAMX,613.285
95542,CA,CAMX,613.285
95543,CA,NWPP,846.969
95545,CA,CAMX,613.285
95546,CA,CAMX,613.285
95547,CA,CAMX,613.285
95548,CA,NWPP,846.969
95549,CA,CAMX,613.285
95550,CA,CAMX,613.285
95551,CA,CAMX,613.285
95552,CA,CAMX,613.285
95553,CA,CAMX,613.285
95554,CA,CAMX,613.285
95555,CA,CAMX,613.285
95556,CA,CAMX,613.285
95558,CA,CAMX,613.285
95559,CA,CAMX,613.285
95560,CA,CAMX,613.285
95562,CA,CAMX,613.285
95563,CA,CAMX,613.285
95564,CA,CAMX,613.285
95565,CA,CAMX,613.285
95567,CA,NWPP,846.969
95568,CA,NWPP,846.969
95569,CA,CAMX,613.285
95570,CA,CAMX,613.285
95571,CA,CAMX,613.285
95573,CA,CAMX,613.285
95585,CA,CAMX,613.285
95587,CA,CAMX,613.285
95589,CA,CAMX,613.285
95595,CA,CAMX,613.285
95601,CA,CAMX,613.285
95602,CA,CAMX,613.285
95603,CA,CAMX,613.285
95604,CA,CAMX,613.285
95605,CA,CAMX,613.285
95606,CA,CAMX,613.285
95607,CA,CAMX,613.285
95608,CA,CAMX,613.285
95609,CA,CAMX,613.285
95610,CA,CAMX,613.285
95611,CA,CAMX,613.285
95612,CA,CAMX,613.285
95613,CA,CAMX,613.285
95614,CA,CAMX,613.285
95615,CA,CAMX,613.285
95616,CA,CAMX,613.285
95617,CA,CAMX,613.285
95618,CA,CAMX,613.285
95619,CA,CAMX,613.285
95620,CA,CAMX,613.285
95621,CA,CAMX,613.285
95623,CA,CAMX,613.285
95624,CA,CAMX,613.285
95625,CA,CAMX,613.285
95626,CA,CAMX,613.285
95627,CA,CAMX,613.285
95628,CA,CAMX,613.285
95629,CA,CAMX,613.285
95630,CA,CAMX,613.285
95631,CA,CAMX,613.285
95632,CA,CAMX,613.285
95633,CA,CAMX,613.285
95634,CA,CAMX,613.285
95635,CA,CAMX,613.285
95636,CA,CAMX,613.285
95637,CA,CAMX,613.285
95638,CA,CAMX,613.285
95639,CA,CAMX,613.285
95640,CA,CAMX,613.285
95641,CA,CAMX,613.285
95642,CA,CAMX,613.285
95644,CA,CAMX,613.285
95645,CA,CAMX,613.285
95646,CA,CAMX,613.285
95648,CA,CAMX,613.285
95650,CA,CAMX,613.285
95651,CA,CAMX,613.285
95652,CA,CAMX,613.285
95653,CA,CAMX,613.285
95654,CA,CAMX,613.285
95655,CA,CAMX,613.285
95656,CA,CAMX,613.285
95658,CA,CAMX,613.285
95659,CA,CAMX,613.285
95660,CA,CAMX,613.285
95661,CA,CAMX,613.285
95662,CA,CAMX,613.285
95663,CA,CAMX,613.285
95664,CA,CAMX,613.285
95665,CA,CAMX,613.285
95666,CA,CAMX,613.285
95667,CA,CAMX,613.285
95668,CA,CAMX,613.285
95669,CA,CAMX,613.285
95670,CA,CAMX,613.285
95671,CA,CAMX,613.285
95672,CA,CAMX,613.285
95673,CA,CAMX,613.285
95674,CA,CAMX,613.285
95675,CA,CAMX,613.285
95676,CA,CAMX,613.285
95677,CA,CAMX,613.285
95678,CA,CAMX,613.285
95679,CA,CAMX,613.285
95680,CA,CAMX,613.285
95681,CA,CAMX,613.285
95682,CA,CAMX,613.285
95683,CA,CAMX,613.285
95684,CA,CAMX,613.285
95685,CA,CAMX,613.285
95686,CA,CAMX,613.285
95687,CA,CAMX,613.285
95688,CA,CAMX,613.285
95689,CA,CAMX,613.285
95690,CA,CAMX,613.285
95691,CA,CAMX,613.285
95692,CA,CAMX,613.285
95693,CA,CAMX,613.285
95694,CA,CAMX,613.285
95695,CA,CAMX,613.285
95696,CA,CAMX,613.285
95697,CA,CAMX,613.285
95698,CA,CAMX,613.285
95699,CA,CAMX,613.285
95701,CA,CAMX,613.285
95703,CA,CAMX,613.285
95709,CA,CAMX,613.285
95712,CA,CAMX,613.285
95713,CA,CAMX,613.285
95714,CA,CAMX,613.285
95715,CA,CAMX,613.285
95717,CA,CAMX,613.285
95720,CA,CAMX,613.285
95721,CA,CAMX,613.285
95722,CA,CAMX,613.285
95724,CA,CAMX,613.285
95726,CA,CAMX,613.285
95728,CA,CAMX,613.285
95735,CA,CAMX,613.285
95736,CA,CAMX,613.285
95741,CA,CAMX,613.285
95742,CA,CAMX,613.285
95746,CA,CAMX,613.285
95747,CA,CAMX,613.285
95757,CA,CAMX,613.285
95758,CA,CAMX,613.285
95759,CA,CAMX,613.285
95762,CA,CAMX,613.285
95763,CA,CAMX,613.285
95765,CA,CAMX,613.285
95776,CA,CAMX,613.285
95798,CA,CAMX,613.285
95799,CA,CAMX,613.285
95811,CA,CAMX,613.285
95812,CA,CAMX,613.285
95813,CA,CAMX,613.285
95814,CA,CAMX,613.285
95815,CA,CAMX,613.285
95816,CA,CAMX,613.285
95817,CA,CAMX,613.285
95818,CA,CAMX,613.285
95819,CA,CAMX,613.285
95820,CA,CAMX,613.285
95821,CA,CAMX,613.285
95822,CA,CAMX,613.285
95823,CA,CAMX,613.285
95824,CA,CAMX,613.285
95825,CA,CAMX,613.285
95826,CA,CAMX,613.285
95827,CA,CAMX,613.285
95828,CA,CAMX,613.285
95829,CA,CAMX,613.285
95830,CA,CAMX,613.285
95831,CA,CAMX,613.285
95832,CA,CAMX,613.285
95833,CA,CAMX,613.285
95834,CA,CAMX,613.285
95835,CA,CAMX,613.285
95836,CA,CAMX,613.285
95837,CA,CAMX,613.285
95838,CA,CAMX,613.285
95840,CA,CAMX,613.285
95841,CA,CAMX,613.285
95842,CA,CAMX,613.285
95843,CA,CAMX,613.285
95851,CA,CAMX,613.285
95852,CA,CAMX,613.285
95853,CA,CAMX,613.285
95860,CA,CAMX,613.285
95864,CA,CAMX,613.285
95865,CA,CAMX,613.285
95866,CA,CAMX,613.285
95867,CA,CAMX,613.285
95887,CA,CAMX,613.285
95894,CA,CAMX,613.285
95899,CA,CAMX,613.285
95901,CA,CAMX,613.285
95903,CA,CAMX,613.285
95910,CA,CAMX,613.285
95912,CA,CAMX,613.285
95913,CA,CAMX,613.285
95914,CA,CAMX,613.285
95915,CA,CAMX,613.285
95916,CA,CAMX,613.285
95917,CA,CAMX,613.285
95918,CA,CAMX,613.285
95919,CA,CAMX,613.285
95920,CA,CAMX,613.285
95922,CA,CAMX,613.285
95923,CA,CAMX,613.285
95924,CA,CAMX,613.285
95925,CA,CAMX,613.285
95926,CA,CAMX,613.285
95927,CA,CAMX,613.285
95928,CA,CAMX,613.285
95929,CA,CAMX,613.285
95930,CA,CAMX,613.285
95932,CA,CAMX,613.285
95934,CA,CAMX,613.285
95935,CA,CAMX,613.285
95936,CA,CAMX,613.285
95937,CA,CAMX,613.285
95938,CA,CAMX,613.285
95939,CA,CAMX,613.285
95940,CA,CAMX,613.285
95941,CA,CAMX,613.285
95942,CA,CAMX,613.285
95943,CA,CAMX,613.285
95944,CA,CAMX,613.285
95945,CA,CAMX,613.285
95946,CA,CAMX,613.285
95947,CA,CAMX,613.285
95948,CA,CAMX,613.285
95949,CA,CAMX,613.285
95950,CA,CAMX,613.285
95951,CA,CAMX,613.285
95953,CA,CAMX,613.285
95954,CA,CAMX,613.285
95955,CA,CAMX,613.285
95956,CA,CAMX,613.285
95957,CA,CAMX,613.285
95958,CA,CAMX,613.285
95959,CA,CAMX,613.285
95960,CA,CAMX,613.285
95961,CA,CAMX,613.285
95962,CA,CAMX,613.285
95963,CA,CAMX,613.285
95965,CA,CAMX,613.285
95966,CA,CAMX,613.285
95967,CA,CAMX,613.285
95968,CA,CAMX,613.285
95969,CA,CAMX,613.285
95970,CA,CAMX,613.285
95971,CA,CAMX,613.285
95972,CA,CAMX,613.285
95973,CA,CAMX,613.285
95974,CA,CAMX,613.285
95975,CA,CAMX,613.285
95976,CA,CAMX,613.285
95977,CA,CAMX,613.285
95978,CA,CAMX,613.285
95979,CA,CAMX,613.285
95980,CA,CAMX,613.285
95981,CA,CAMX,613.285
95982,CA,CAMX,613.285
95983,CA,CAMX,613.285
95984,CA,CAMX,613.285
95986,CA,CAMX,613.285
95987,CA,CAMX,613.285
95988,CA,CAMX,613.285
95991,CA,CAMX,613.285
95992,CA,CAMX,613.285
95993,CA,CAMX,613.285
96001,CA,CAMX,613.285
96002,CA,CAMX,613.285
96003,CA,CAMX,613.285
96006,CA,NWPP,846.969
96007,CA,CAMX,613.285
96008,CA,CAMX,613.285
96009,CA,CAMX,613.285
96010,CA,CAMX,613.285
96011,CA,CAMX,613.285
96013,CA,CAMX,613.285
96014,CA,NWPP,846.969
96015,CA,NWPP,846.969
96016,CA,CAMX,613.285
96017,CA,NWPP,846.969
96019,CA,CAMX,613.285
96020,CA,CAMX,613.285
96021,CA,CAMX,613.285
96022,CA,CAMX,613.285
96023,CA,NWPP,846.969
96024,CA,CAMX,613.285
